,station,annee,mois_max_temperature,max_temperature,mois_max_temperature.1,min_temperature,mois_max_precipitations,max_precipitations,mois_max_precipitations.1,min_precipitations,jours_haute_chaleur,Unnamed: 0,Nom,Latitude,Longitude,Altitude,metropole
203,7139,1999,7,24.29500000000005,2,7.495000000000032,,,,,0.0,9,ALENCON,48.4455,0.110167,143,1
204,7139,2000,8,21.890000000000047,1,5.800000000000013,,,,,1.0,9,ALENCON,48.4455,0.110167,143,1
205,7139,2001,8,22.0,12,4.100000000000024,,,,,1.0,9,ALENCON,48.4455,0.110167,143,1
206,7139,2002,8,21.350000000000023,1,7.2000000000000455,,,,,0.0,9,ALENCON,48.4455,0.110167,143,1
207,7139,2003,8,26.0,1,3.5,,,,,9.0,9,ALENCON,48.4455,0.110167,143,1
208,7139,2004,8,21.100000000000023,12,4.7000000000000455,,,,,0.0,9,ALENCON,48.4455,0.110167,143,1
209,7139,2005,9,21.600000000000023,2,4.550000000000012,,,,,1.0,9,ALENCON,48.4455,0.110167,143,1
210,7139,2006,7,26.400000000000034,1,4.400000000000034,,,,,2.0,9,ALENCON,48.4455,0.110167,143,1
211,7139,2007,7,19.70000000000005,12,5.600000000000024,12.0,781.3,12.0,781.3,0.0,9,ALENCON,48.4455,0.110167,143,1
212,7139,2008,7,20.80000000000001,12,5.600000000000024,,,,,0.0,9,ALENCON,48.4455,0.110167,143,1
213,7139,2009,8,22.0,1,2.900000000000034,,,,,0.0,9,ALENCON,48.4455,0.110167,143,1
214,7139,2010,7,23.800000000000008,12,1.6000000000000227,,,,,0.0,9,ALENCON,48.4455,0.110167,143,1
215,7139,2011,8,19.80000000000001,1,5.0,,,,,1.0,9,ALENCON,48.4455,0.110167,143,1
216,7139,2012,8,22.0,2,5.7000000000000455,,,,,0.0,9,ALENCON,48.4455,0.110167,143,1
217,7139,2013,7,25.800000000000008,2,4.300000000000011,,,,,2.0,9,ALENCON,48.4455,0.110167,143,1
218,7139,2014,7,22.300000000000008,12,6.600000000000023,12.0,0.6,12.0,0.6,0.0,9,ALENCON,48.4455,0.110167,143,1
219,7139,2015,8,22.65000000000001,2,5.900000000000008,11.0,0.6000000000000001,4.0,0.0,1.0,9,ALENCON,48.4455,0.110167,143,1
220,7139,2016,8,23.600000000000023,2,6.300000000000013,1.0,1.0,7.0,0.0,3.0,9,ALENCON,48.4455,0.110167,143,1
221,7139,2017,6,22.550000000000047,1,4.900000000000034,12.0,1.2,4.0,0.0,3.0,9,ALENCON,48.4455,0.110167,143,1
222,7139,2018,7,25.300000000000008,2,3.300000000000012,3.0,1.8,5.0,0.0,1.0,9,ALENCON,48.4455,0.110167,143,1
223,7139,2019,7,23.700000000000053,1,5.400000000000035,10.0,6.9,2.0,0.0,6.0,9,ALENCON,48.4455,0.110167,143,1
224,7149,1996,7,22.650000000000038,12,3.8450000000000273,,,,,0.0,10,ORLY,48.716833,2.3843330000000003,89,1
225,7149,1997,8,28.150000000000038,1,2.1000000000000227,,,,,1.0,10,ORLY,48.716833,2.3843330000000003,89,1
226,7149,1998,8,22.600000000000023,12,6.7000000000000455,,,,,4.0,10,ORLY,48.716833,2.3843330000000003,89,1
227,7149,1999,7,24.700000000000053,12,6.800000000000013,,,,,0.0,10,ORLY,48.716833,2.3843330000000003,89,1
228,7149,2000,8,24.200000000000053,1,5.5,,,,,0.0,10,ORLY,48.716833,2.3843330000000003,89,1
229,7149,2001,7,22.900000000000034,12,4.2000000000000455,,,,,0.0,10,ORLY,48.716833,2.3843330000000003,89,1
230,7149,2002,8,21.900000000000034,1,6.7000000000000455,,,,,2.0,10,ORLY,48.716833,2.3843330000000003,89,1
231,7149,2003,8,26.900000000000034,1,4.7000000000000455,,,,,11.0,10,ORLY,48.716833,2.3843330000000003,89,1
232,7149,2004,7,22.600000000000023,12,4.300000000000011,,,,,1.0,10,ORLY,48.716833,2.3843330000000003,89,1
233,7149,2005,7,22.5,2,3.9500000000000175,,,,,3.0,10,ORLY,48.716833,2.3843330000000003,89,1
234,7149,2006,7,28.400000000000034,1,4.2000000000000455,,,,,5.0,10,ORLY,48.716833,2.3843330000000003,89,1
235,7149,2007,6,21.0,12,5.600000000000024,,,,,0.0,10,ORLY,48.716833,2.3843330000000003,89,1
236,7149,2008,7,21.800000000000008,12,3.900000000000034,,,,,0.0,10,ORLY,48.716833,2.3843330000000003,89,1
237,7149,2009,8,24.600000000000023,1,3.2000000000000446,,,,,1.0,10,ORLY,48.716833,2.3843330000000003,89,1
238,7149,2010,7,23.300000000000008,12,1.2000000000000457,,,,,1.0,10,ORLY,48.716833,2.3843330000000003,89,1
239,7149,2011,8,22.100000000000023,1,5.400000000000035,,,,,2.0,10,ORLY,48.716833,2.3843330000000003,89,1
240,7149,2012,8,23.900000000000034,2,6.2000000000000455,,,,,2.0,10,ORLY,48.716833,2.3843330000000003,89,1
241,7149,2013,7,26.0,2,3.850000000000023,,,,,1.0,10,ORLY,48.716833,2.3843330000000003,89,1
242,7149,2014,7,22.700000000000053,12,6.0,12.0,0.30000000000000004,12.0,0.30000000000000004,1.0,10,ORLY,48.716833,2.3843330000000003,89,1
243,7149,2015,8,24.800000000000008,1,5.800000000000013,1.0,0.4,2.0,0.0,2.0,10,ORLY,48.716833,2.3843330000000003,89,1
244,7149,2016,8,25.100000000000023,12,6.600000000000023,4.0,1.4,3.0,0.0,4.0,10,ORLY,48.716833,2.3843330000000003,89,1
245,7149,2017,6,24.500000000000032,1,2.200000000000045,12.0,1.0,1.0,0.0,4.0,10,ORLY,48.716833,2.3843330000000003,89,1
246,7149,2018,7,27.400000000000034,2,3.4000000000000057,3.0,1.6,4.0,0.0,5.0,10,ORLY,48.716833,2.3843330000000003,89,1
247,7149,2019,7,25.800000000000008,1,5.5,1.0,0.4,10.0,-0.1,5.0,10,ORLY,48.716833,2.3843330000000003,89,1
248,7168,1996,7,24.100000000000023,2,3.0,,,,,0.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
249,7168,1997,8,27.890000000000054,1,0.6000000000000227,,,,,1.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
250,7168,1998,8,23.345000000000034,11,5.890000000000043,,,,,3.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
251,7168,1999,7,24.700000000000053,2,6.050000000000012,,,,,0.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
252,7168,2000,8,23.79500000000005,1,5.300000000000012,,,,,0.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
253,7168,2001,8,23.5,12,2.5,,,,,2.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
254,7168,2002,6,22.600000000000023,1,6.300000000000013,,,,,2.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
255,7168,2003,8,28.0,1,4.0,,,,,12.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
256,7168,2004,7,23.200000000000053,12,3.300000000000012,,,,,0.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
257,7168,2005,7,23.400000000000034,2,3.1500000000000057,,,,,1.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
258,7168,2006,7,29.0,2,4.250000000000028,,,,,7.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
259,7168,2007,6,21.750000000000032,12,5.400000000000035,,,,,1.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
260,7168,2008,7,23.0,12,3.300000000000012,,,,,0.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
261,7168,2009,8,25.900000000000034,1,2.7000000000000446,,,,,2.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
262,7168,2010,7,24.400000000000034,12,0.5,,,,,3.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
263,7168,2011,8,21.5,1,4.300000000000011,,,,,2.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
264,7168,2012,8,24.800000000000008,2,4.7000000000000455,,,,,2.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
265,7168,2013,7,27.100000000000023,2,3.9500000000000175,,,,,4.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
266,7168,2014,7,23.600000000000023,12,5.800000000000013,12.0,0.2,12.0,0.2,1.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
267,7168,2015,7,26.900000000000034,1,5.100000000000024,1.0,0.2,2.0,0.0,8.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
268,7168,2016,8,24.200000000000053,12,6.2000000000000455,5.0,1.2,7.0,0.0,5.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
269,7168,2017,6,24.550000000000008,1,2.1000000000000227,12.0,0.8,1.0,0.0,4.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
270,7168,2018,7,28.0,2,3.9500000000000175,1.0,2.6,7.0,0.0,7.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
271,7168,2019,8,26.100000000000023,1,4.300000000000011,1.0,0.2,2.0,0.0,11.0,11,TROYES-BARBEREY,48.324667,4.02,112,1
272,7181,1996,8,22.0,1,-0.2999999999999545,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
273,7181,1997,8,25.800000000000008,1,0.30000000000001137,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
274,7181,1998,8,22.5,12,2.9950000000000334,,,,,4.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
275,7181,1999,7,22.850000000000023,2,1.9450000000000212,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
276,7181,2000,8,23.100000000000023,1,3.5,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
277,7181,2001,7,24.0,12,1.3500000000000227,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
278,7181,2002,6,22.550000000000008,1,0.8500000000000227,,,,,1.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
279,7181,2003,8,27.700000000000053,2,1.3500000000000227,,,,,12.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
280,7181,2004,7,21.20000000000005,12,1.3000000000000114,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
281,7181,2005,6,22.0,2,0.30000000000001137,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
282,7181,2006,7,27.350000000000023,1,1.1000000000000227,,,,,2.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
283,7181,2007,6,21.20000000000005,12,3.0,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
284,7181,2008,7,21.700000000000053,12,1.0,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
285,7181,2009,8,23.700000000000053,1,1.0,,,,,1.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
286,7181,2010,7,25.400000000000034,12,-0.7499999999999716,,,,,1.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
287,7181,2011,8,21.800000000000047,1,3.0,,,,,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
288,7181,2012,8,23.800000000000008,2,2.200000000000045,,,,,3.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
289,7181,2013,7,25.200000000000053,2,0.8000000000000114,,,,,1.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
290,7181,2014,7,22.700000000000053,12,4.5,12.0,0.6000000000000001,12.0,0.6000000000000001,0.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
291,7181,2015,7,26.900000000000034,1,2.7000000000000446,1.0,0.8,2.0,0.0,9.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
292,7181,2016,7,22.850000000000023,12,3.300000000000012,6.0,1.1,3.0,0.0,3.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
293,7181,2017,6,23.800000000000008,1,-0.5999999999999659,12.0,1.0,1.0,0.0,2.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
294,7181,2018,7,27.250000000000032,2,1.5500000000000114,1.0,2.5,2.0,0.0,4.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
295,7181,2019,8,25.600000000000023,1,2.1000000000000227,1.0,0.6,2.0,0.0,8.0,12,NANCY-OCHEY,48.581,5.9598330000000015,336,1
296,7190,1996,8,22.700000000000053,1,0.30000000000001137,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
297,7190,1997,8,27.0,1,-2.109999999999957,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
298,7190,1998,8,23.5,12,2.1000000000000227,,,,,2.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
299,7190,1999,7,24.700000000000053,2,3.4950000000000334,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
300,7190,2000,8,24.600000000000023,1,4.300000000000011,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
301,7190,2001,8,26.400000000000034,12,2.6000000000000227,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
302,7190,2002,6,24.300000000000008,1,1.3000000000000114,,,,,1.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
303,7190,2003,8,28.400000000000034,2,3.2000000000000446,,,,,15.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
304,7190,2004,8,23.300000000000008,12,1.9000000000000343,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
305,7190,2005,6,23.700000000000053,2,0.8500000000000227,,,,,2.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
306,7190,2006,7,28.600000000000023,1,-0.19999999999998866,,,,,6.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
307,7190,2007,6,23.350000000000023,12,2.450000000000017,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
308,7190,2008,6,24.450000000000014,12,2.450000000000017,,,,,0.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
309,7190,2009,8,25.700000000000053,1,0.9000000000000341,,,,,1.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
310,7190,2010,7,26.5,1,0.0,,,,,2.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
311,7190,2011,8,23.700000000000053,1,3.6000000000000227,,,,,2.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
312,7190,2012,8,25.700000000000053,2,4.900000000000034,,,,,3.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
313,7190,2013,7,26.5,1,2.1000000000000227,,,,,5.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
314,7190,2014,7,23.800000000000008,12,5.400000000000035,12.0,0.4,12.0,0.4,3.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
315,7190,2015,7,28.600000000000023,2,3.1000000000000227,1.0,1.0,2.0,0.0,15.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
316,7190,2016,7,25.100000000000023,12,2.900000000000034,6.0,1.7999999999999998,7.0,-0.1,4.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
317,7190,2017,8,26.100000000000023,1,-0.29999999999998306,7.0,0.6,1.0,0.0,5.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
318,7190,2018,7,27.700000000000053,2,3.2500000000000284,1.0,0.2,2.0,0.0,9.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
319,7190,2019,8,26.700000000000053,1,3.6000000000000227,1.0,0.6,2.0,0.0,6.0,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1
320,7207,1996,8,19.70000000000005,12,6.900000000000035,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
321,7207,1997,8,21.700000000000053,1,6.800000000000013,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
322,7207,1998,8,19.5,2,10.200000000000044,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
323,7207,1999,8,20.345000000000027,2,10.0,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
324,7207,2000,8,19.80000000000001,1,7.700000000000045,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
325,7207,2001,8,20.20000000000005,12,7.100000000000023,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
326,7207,2002,9,19.100000000000023,1,10.300000000000011,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
327,7207,2003,8,22.300000000000008,1,8.800000000000011,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
328,7207,2004,8,19.70000000000005,2,8.400000000000034,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
329,7207,2005,8,20.100000000000023,2,7.700000000000045,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
330,7207,2006,7,22.200000000000053,2,6.950000000000018,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
331,7207,2007,8,19.20000000000005,12,11.200000000000044,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
332,7207,2008,7,18.400000000000034,12,8.300000000000011,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
333,7207,2009,6,19.75,1,7.900000000000035,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
334,7207,2010,7,20.150000000000034,12,6.0,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
335,7207,2011,9,18.80000000000001,1,7.900000000000035,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
336,7207,2012,8,19.900000000000034,2,8.600000000000023,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
337,7207,2013,7,23.100000000000023,2,8.050000000000011,,,,,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
338,7207,2014,9,21.550000000000008,2,10.050000000000011,12.0,0.2,12.0,0.2,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
339,7207,2015,7,19.80000000000001,2,8.700000000000017,1.0,0.6,4.0,0.0,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
340,7207,2016,8,20.70000000000005,2,10.100000000000025,1.0,3.2,3.0,0.0,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
341,7207,2017,8,19.80000000000001,1,8.600000000000023,12.0,0.4,1.0,0.0,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
342,7207,2018,7,21.600000000000023,2,7.850000000000024,3.0,2.0,5.0,0.0,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
343,7207,2019,7,21.900000000000034,1,9.400000000000034,10.0,1.0,1.0,0.0,0.0,14,BELLE ILE-LE TALUT,47.294333,-3.2183330000000003,34,1
344,7222,1996,7,23.5,12,5.900000000000035,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
345,7222,1997,8,26.600000000000023,1,4.800000000000012,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
346,7222,1998,8,23.300000000000008,12,8.300000000000011,,,,,3.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
347,7222,1999,7,24.5,2,9.390000000000043,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
348,7222,2000,8,23.0,1,6.100000000000023,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
349,7222,2001,8,22.300000000000008,12,4.400000000000034,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
350,7222,2002,8,22.400000000000034,1,9.600000000000025,,,,,0.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
351,7222,2003,8,27.5,1,5.7000000000000455,,,,,5.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
352,7222,2004,6,22.600000000000023,12,7.300000000000012,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
353,7222,2005,8,23.5,2,6.800000000000041,,,,,3.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
354,7222,2006,7,25.400000000000034,1,4.900000000000034,,,,,5.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
355,7222,2007,8,20.30000000000001,12,8.100000000000023,,,,,0.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
356,7222,2008,7,21.30000000000001,12,7.700000000000045,,,,,0.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
357,7222,2009,8,23.300000000000008,1,6.5,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
358,7222,2010,7,24.200000000000053,12,4.300000000000011,,,,,0.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
359,7222,2011,7,21.100000000000023,1,7.5,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
360,7222,2012,8,23.5,2,7.800000000000013,,,,,2.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
361,7222,2013,7,25.5,2,6.7500000000000275,,,,,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
362,7222,2014,9,23.800000000000008,12,8.700000000000045,12.0,0.5,12.0,0.5,1.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
363,7222,2015,8,23.400000000000034,2,8.550000000000011,1.0,1.4,4.0,0.0,2.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
364,7222,2016,8,23.900000000000034,12,8.700000000000045,1.0,1.8,3.0,0.0,4.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
365,7222,2017,6,23.150000000000038,1,6.800000000000013,2.0,0.7,4.0,0.0,3.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
366,7222,2018,7,24.900000000000034,2,6.350000000000023,1.0,2.8,5.0,0.0,2.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
367,7222,2019,7,26.0,1,7.900000000000035,10.0,8.1,3.0,0.0,3.0,15,NANTES-BOUGUENAIS,47.15,-1.608833,26,1
368,7240,1996,7,23.890000000000054,12,3.2000000000000446,,,,,0.0,16,TOURS,47.4445,0.727333,108,1
369,7240,1997,8,26.600000000000023,1,2.1000000000000227,,,,,0.0,16,TOURS,47.4445,0.727333,108,1
370,7240,1998,8,24.200000000000014,12,5.800000000000012,,,,,4.0,16,TOURS,47.4445,0.727333,108,1
371,7240,1999,7,23.390000000000054,12,6.890000000000043,,,,,0.0,16,TOURS,47.4445,0.727333,108,1
372,7240,2000,8,23.800000000000008,1,5.7000000000000455,,,,,1.0,16,TOURS,47.4445,0.727333,108,1
373,7240,2001,8,22.800000000000008,12,3.2000000000000446,,,,,1.0,16,TOURS,47.4445,0.727333,108,1
374,7240,2002,8,21.400000000000034,1,8.700000000000045,,,,,0.0,16,TOURS,47.4445,0.727333,108,1
375,7240,2003,8,27.800000000000008,1,4.100000000000024,,,,,13.0,16,TOURS,47.4445,0.727333,108,1
376,7240,2004,7,22.300000000000008,12,5.100000000000024,,,,,2.0,16,TOURS,47.4445,0.727333,108,1
377,7240,2005,6,23.500000000000032,12,4.7000000000000455,,,,,5.0,16,TOURS,47.4445,0.727333,108,1
378,7240,2006,7,28.200000000000053,1,4.400000000000034,,,,,5.0,16,TOURS,47.4445,0.727333,108,1
379,7240,2007,7,20.600000000000023,12,4.7000000000000455,,,,,0.0,16,TOURS,47.4445,0.727333,108,1
380,7240,2008,7,22.700000000000053,12,4.700000000000019,,,,,0.0,16,TOURS,47.4445,0.727333,108,1
381,7240,2009,8,24.600000000000023,1,3.5,,,,,1.0,16,TOURS,47.4445,0.727333,108,1
382,7240,2010,7,24.0,12,2.300000000000012,,,,,0.0,16,TOURS,47.4445,0.727333,108,1
383,7240,2011,8,21.600000000000023,1,4.600000000000024,,,,,1.0,16,TOURS,47.4445,0.727333,108,1
384,7240,2012,8,23.600000000000023,2,5.300000000000012,,,,,1.0,16,TOURS,47.4445,0.727333,108,1
385,7240,2013,7,25.5,2,4.900000000000034,,,,,2.0,16,TOURS,47.4445,0.727333,108,1
386,7240,2014,7,23.400000000000034,12,6.5,12.0,0.0,12.0,0.0,0.0,16,TOURS,47.4445,0.727333,108,1
387,7240,2015,8,24.5,2,6.200000000000018,1.0,0.6,2.0,0.0,3.0,16,TOURS,47.4445,0.727333,108,1
388,7240,2016,8,24.800000000000008,12,7.5,1.0,0.6,3.0,0.0,4.0,16,TOURS,47.4445,0.727333,108,1
389,7240,2017,6,23.65000000000001,1,4.100000000000024,12.0,0.6,1.0,0.0,5.0,16,TOURS,47.4445,0.727333,108,1
390,7240,2018,7,25.950000000000014,2,3.55000000000004,3.0,1.8,4.0,0.0,4.0,16,TOURS,47.4445,0.727333,108,1
391,7240,2019,7,25.700000000000053,1,5.600000000000024,10.0,5.1,1.0,0.0,9.0,16,TOURS,47.4445,0.727333,108,1
392,7255,1996,7,24.100000000000023,2,5.0,,,,,0.0,17,BOURGES,47.059167,2.359833,161,1
393,7255,1997,8,27.5,1,1.3900000000000432,,,,,3.0,17,BOURGES,47.059167,2.359833,161,1
394,7255,1998,8,24.300000000000008,11,6.045000000000044,,,,,5.0,17,BOURGES,47.059167,2.359833,161,1
395,7255,1999,7,24.5,2,6.2000000000000455,,,,,1.0,17,BOURGES,47.059167,2.359833,161,1
396,7255,2000,8,24.300000000000008,1,5.0,,,,,0.0,17,BOURGES,47.059167,2.359833,161,1
397,7255,2001,8,23.200000000000053,12,1.3000000000000114,,,,,1.0,17,BOURGES,47.059167,2.359833,161,1
398,7255,2002,6,23.000000000000032,1,6.800000000000013,,,,,2.0,17,BOURGES,47.059167,2.359833,161,1
399,7255,2003,8,28.300000000000008,1,4.5,,,,,15.0,17,BOURGES,47.059167,2.359833,161,1
400,7255,2004,7,23.0,12,4.7000000000000455,,,,,0.0,17,BOURGES,47.059167,2.359833,161,1
401,7255,2005,6,23.25,2,3.850000000000023,,,,,5.0,17,BOURGES,47.059167,2.359833,161,1
402,7255,2006,7,29.600000000000023,2,4.050000000000011,,,,,7.0,17,BOURGES,47.059167,2.359833,161,1
403,7255,2007,6,20.900000000000034,12,5.400000000000035,,,,,0.0,17,BOURGES,47.059167,2.359833,161,1
404,7255,2008,7,22.900000000000034,12,4.400000000000034,,,,,0.0,17,BOURGES,47.059167,2.359833,161,1
405,7255,2009,8,25.700000000000053,1,4.0,,,,,4.0,17,BOURGES,47.059167,2.359833,161,1
406,7255,2010,7,24.700000000000053,1,1.1000000000000227,,,,,1.0,17,BOURGES,47.059167,2.359833,161,1
407,7255,2011,8,22.900000000000034,1,4.800000000000012,,,,,3.0,17,BOURGES,47.059167,2.359833,161,1
408,7255,2012,8,25.100000000000023,2,4.7000000000000455,,,,,4.0,17,BOURGES,47.059167,2.359833,161,1
409,7255,2013,7,26.600000000000023,2,3.5,,,,,4.0,17,BOURGES,47.059167,2.359833,161,1
410,7255,2014,6,22.900000000000038,12,6.5,12.0,0.1,12.0,0.1,1.0,17,BOURGES,47.059167,2.359833,161,1
411,7255,2015,7,25.100000000000023,1,5.100000000000024,1.0,0.6,4.0,0.0,7.0,17,BOURGES,47.059167,2.359833,161,1
412,7255,2016,8,24.200000000000053,12,6.300000000000013,4.0,0.9,7.0,0.0,5.0,17,BOURGES,47.059167,2.359833,161,1
